Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Dec-2022,05-Jan-2023,CE,17100.00,-,-,-,950.00,950.00,1026.35,-,-,-,4750.00,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,17950.00,339.85,358.65,207.20,226.85,232.05,226.85,24208.00,220466.46,3199.66,69750.00,23300.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,18750.00,4.65,5.40,1.30,3.15,2.85,3.15,310303.00,2909676.92,586.29,1590100.00,1251900.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,18800.00,3.65,3.95,2.35,2.80,3.00,2.80,609024.00,5725763.67,938.07,4346900.00,3198450.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19650.00,1.20,1.30,0.80,1.05,1.05,1.05,2601.00,25556.11,1.28,7250.00,4850.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19900.00,1.00,1.00,0.70,0.85,0.85,0.85,7380.00,73433.90,2.90,74750.00,69300.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,20800.00,0.85,0.90,0.65,0.75,0.80,0.75,482.00,5012.98,0.18,11150.00,4650.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,15350.00,-,-,-,2886.75,-,2772.55,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,16250.00,-,-,-,2049.85,-,1873.60,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,17150.00,-,-,-,870.70,870.70,977.15,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,18000.00,298.85,314.30,173.15,190.95,197.40,190.95,301044.00,2745881.08,36485.08,904000.00,33300.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19700.00,1.25,1.65,0.80,1.00,0.90,1.00,11881.00,117033.28,5.43,212800.00,201500.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19950.00,1.30,1.30,0.70,0.95,0.75,0.95,299.00,2982.66,0.14,7250.00,4400.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,20850.00,2.00,2.95,0.60,0.70,0.60,0.70,429.00,4472.52,0.20,9150.00,4400.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,15400.00,-,-,-,2838.80,-,2722.65,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,16300.00,-,-,-,2005.60,-,1823.65,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,18450.00,95.00,105.00,54.00,58.70,56.05,58.70,9140.00,84656.78,340.28,97550.00,70650.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,19400.00,3.30,3.55,2.70,2.90,3.00,2.90,496.00,4811.96,0.76,11500.00,-1700.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,16400.00,-,-,-,1894.50,-,1745.95,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,16450.00,-,-,-,1851.30,-,1696.30,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,16500.00,1773.00,1779.05,1773.00,1779.05,1779.05,1646.70,35.00,319.83,31.08,2150.00,-,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,16550.00,-,-,-,1805.50,1805.50,1597.20,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,17500.00,800.00,832.75,654.20,677.60,655.25,677.60,128.00,1168.17,48.17,7100.00,50.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,17550.00,723.45,756.25,723.45,756.25,756.25,667.35,8.00,73.16,2.96,600.00,300.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,18500.00,85.00,88.30,43.10,46.75,47.10,46.75,47726.00,442982.02,1516.52,636300.00,244200.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,19450.00,3.20,4.00,2.85,2.85,2.85,9.45,85.00,826.75,0.13,9900.00,1250.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,16600.00,-,-,-,1723.95,-,1547.75,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,16650.00,-,-,-,1362.70,1362.70,1498.40,-,-,-,100.00,-,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,17600.00,675.50,729.75,559.00,578.90,581.00,578.90,115.00,1048.06,36.06,6450.00,300.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,18550.00,69.35,73.45,33.90,36.80,36.90,36.80,7593.00,70605.54,180.46,99750.00,53650.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,19500.00,3.90,3.90,2.35,2.65,2.60,2.65,2977.00,29029.77,4.02,80450.00,20850.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,19550.00,-,-,-,199.00,-,6.70,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,16700.00,-,-,-,1283.35,1283.35,1449.20,-,-,-,100.00,-,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,17650.00,647.10,647.10,547.15,547.15,547.15,547.15,4.00,36.48,1.18,2500.00,-50.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,18600.00,50.10,57.05,26.80,28.90,28.00,28.90,33057.00,308072.24,642.14,579000.00,181700.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,19600.00,2.55,3.00,1.85,2.45,2.40,2.45,58.00,568.48,0.08,1250.00,1150.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,16750.00,-,-,-,1375.25,1375.25,1400.10,-,-,-,100.00,-,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,17700.00,590.70,636.35,470.55,499.10,503.20,499.10,89.00,811.88,24.23,4850.00,500.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,18650.00,41.20,45.65,18.15,22.55,22.00,22.55,13206.00,123339.75,193.80,95200.00,44150.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,19650.00,-,-,-,179.95,-,4.65,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,16800.00,1463.45,1498.95,1463.45,1498.95,1498.95,1351.20,4.00,36.56,2.96,100.00,100.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,17750.00,445.45,454.80,434.15,441.75,437.95,441.75,22.00,200.11,4.86,2950.00,950.00,18105.30
