Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Sep-2022,06-Oct-2022,CE,15500.00,1288.55,1625.00,1288.55,1608.30,1608.30,1608.30,8.00,67.76,5.76,1050.00,150.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,15550.00,-,-,-,2046.40,-,1560.25,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,16050.00,738.35,1082.30,738.30,1045.70,1045.70,1045.70,12.00,101.38,5.08,450.00,-,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,16850.00,164.95,390.00,118.00,310.65,310.20,310.65,365284.00,3113266.11,35748.41,410200.00,100300.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,17650.00,3.95,14.15,3.00,5.95,6.00,5.95,405823.00,3582961.69,1573.71,923600.00,464150.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,18450.00,2.05,2.05,1.10,1.40,1.10,1.40,12398.00,114380.97,9.42,28750.00,6450.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,19250.00,1.80,1.80,0.95,1.10,0.95,1.10,282.00,2714.42,0.17,4800.00,1450.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,20100.00,1.25,1.40,0.75,0.85,0.75,0.85,2679.00,26925.22,1.27,14150.00,10800.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,14750.00,-,-,-,2786.35,-,2359.40,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,16100.00,688.00,1077.20,687.60,996.10,996.10,996.10,189.00,1597.75,76.30,2550.00,1300.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,16900.00,145.10,350.60,97.10,272.25,272.00,272.25,965664.00,8250434.64,90573.84,714600.00,-548600.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,17700.00,2.90,10.10,2.70,4.50,3.70,4.50,943282.00,8350618.99,2573.29,2690950.00,1078650.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,18500.00,2.05,2.15,1.00,1.25,1.10,1.25,162917.00,1507100.80,118.55,1659400.00,196000.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,19300.00,1.60,1.60,0.90,1.05,1.05,1.05,9142.00,88225.06,4.76,30700.00,900.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,20150.00,1.40,1.40,0.90,1.00,1.10,1.00,52.00,523.93,0.03,9250.00,550.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,14800.00,-,-,-,2738.65,-,2309.45,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,15600.00,1194.80,1508.70,1194.80,1508.70,1508.70,1508.70,4.00,33.82,2.62,50.00,50.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,15650.00,-,-,-,1958.55,-,1460.40,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,16150.00,660.45,942.70,645.20,942.70,942.70,942.70,20.00,168.74,7.24,750.00,350.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,16950.00,111.95,312.00,79.15,235.80,235.65,235.80,435755.00,3729467.18,36443.56,171350.00,-123050.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,17750.00,3.85,7.25,2.35,3.40,3.15,3.40,258167.00,2291815.69,583.57,751750.00,262050.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,18550.00,1.75,2.15,1.10,1.40,1.10,1.40,10748.00,99695.47,7.77,67900.00,-36050.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,19350.00,1.75,1.75,0.95,1.10,1.00,1.10,213.00,2060.89,0.12,5800.00,3650.00,17094.35
