Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,31-Dec-2024,02-Jan-2025,PE,23400.00,54.90,98.45,35.00,40.10,35.00,40.10,1478533.00,26014541.98,66287.83,4413075.00,1542675.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,23450.00,74.55,120.95,44.20,50.25,45.95,50.25,1029121.00,18159121.73,59456.14,2344200.00,811425.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24450.00,926.70,926.70,719.95,752.85,746.00,752.85,86.00,1628.50,51.48,15150.00,75.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,25550.00,-,-,-,1725.00,1725.00,1895.75,-,-,-,1800.00,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22250.00,1.20,3.30,1.15,2.75,3.00,2.75,165434.00,2761013.75,333.88,3301200.00,3034875.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22300.00,1.15,3.45,1.10,2.90,2.80,2.90,351348.00,5877028.63,733.33,7932150.00,5514375.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,23500.00,88.75,146.00,54.35,62.30,55.45,62.30,2887652.00,51095984.91,201118.41,6290550.00,1603725.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24500.00,925.45,1020.70,754.10,808.45,794.85,808.45,3641.00,69267.84,2364.47,412350.00,-104850.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24550.00,953.10,1012.95,806.30,862.00,862.00,896.15,23.00,439.30,15.81,16800.00,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,25600.00,1905.00,1905.00,1905.00,1905.00,1905.00,1905.00,42.00,866.41,60.01,7500.00,-3150.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,25650.00,-,-,-,2119.45,-,1995.70,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22350.00,2.00,3.65,1.40,3.05,2.85,3.05,270908.00,4541719.01,623.66,6970050.00,6439875.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,23550.00,100.00,174.00,66.65,77.15,70.80,77.15,1650776.00,29295348.41,138517.31,2171175.00,1314675.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,23600.00,105.15,205.60,81.10,94.35,86.70,94.35,2297610.00,40884917.65,217220.65,4758075.00,1927800.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24600.00,1037.20,1108.35,856.00,906.80,902.00,906.80,103.00,1975.35,75.00,136050.00,-3900.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24650.00,-,-,-,823.80,823.80,996.10,-,-,-,5625.00,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,25700.00,2085.00,2095.00,2017.00,2017.00,2017.00,2045.70,12.00,250.06,18.76,7125.00,-900.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,25750.00,-,-,-,1896.30,1896.30,2095.70,-,-,-,1500.00,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22400.00,1.55,3.70,1.45,3.10,2.90,3.10,256139.00,4303688.62,553.42,4950600.00,3181800.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22450.00,1.55,3.90,1.55,3.20,3.05,3.20,130760.00,2201968.49,296.99,2081325.00,1215375.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,23650.00,150.00,239.00,98.00,114.00,105.60,114.00,939038.00,16754727.10,98540.57,1689075.00,218775.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,25800.00,-,-,-,1615.50,1615.50,2145.65,-,-,-,6900.00,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,25850.00,-,-,-,2027.00,2031.90,2195.65,-,-,-,375.00,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22500.00,2.05,4.00,1.90,3.30,3.10,3.30,512597.00,8651308.52,1234.14,10327725.00,3302025.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22550.00,2.20,4.25,2.00,3.50,3.40,3.50,131226.00,2219687.49,327.77,1084125.00,180000.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,23700.00,160.00,276.00,117.25,136.40,127.75,136.40,928010.00,16612713.00,117335.25,3490725.00,246000.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24700.00,1100.00,1198.25,965.00,1011.50,1004.65,1011.50,223.00,4313.63,182.56,57000.00,-9375.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24750.00,1223.30,1251.70,1066.50,1066.50,1066.50,1096.05,13.00,252.93,11.62,9600.00,-150.00,23644.80
